,Unnamed: 0,ApparentTemperatureCelsius,CloudCoveragePercent,DateHrGmt,DateHrLwt,DiffuseHorizontalRadiationWsqm,DirectNormalIrradianceWsqm,DownwardSolarRadiationWsqm,HeatIndexCelsius,Latitude,Longitude,MslPressureKilopascals,PrecipitationPreviousHourCentimeters,ReferenceEvapotranspiration,ReferenceEvapotranspirationMillimetersPerHour,RelativeHumidityPercent,SiteId,SnowfallCentimeters,SurfaceAirPressureKilopascals,SurfaceDewpointTemperatureCelsius,SurfaceTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,SurfaceWindGustsKph,WindChillTemperatureCelsius,WindDirectionDegrees,WindSpeedKph,sun_zenith,sun_azimuth,surface_tilt,surface_azimuth,dhi,dni,ghi,poa_irradiance,trina_model,silfab_model,sequential_month,month,sequential_day,silfab_meas,silfab_Keeton_meas,trina_meas
2017-09-30 01:00:00-07:00,3793,7.4,32,09/30/2017 08:00:00,09/30/2017 01:00:00,0,0,0,8.5,42.07823,-121.27869,101.7,0.0,0.0,,93,2259771403,0.0,86.4,7.34000015259,8.5,7.9,42.9,7.4,307,7.6,140.825912608,1.94076680151,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0264705598592,0.0147297977273,0.0160035045045
2017-09-30 02:00:00-07:00,3794,6.8,46,09/30/2017 09:00:00,09/30/2017 02:00:00,0,0,0,8.2,42.07823,-121.27869,101.7,0.0,0.0,,89,2259771403,0.0,86.4,6.5,8.2,7.4,42.8,6.8,310,8.6,138.248196304,24.7826861804,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0274638116197,0.0156641409091,0.0161486486486
2017-09-30 03:00:00-07:00,3795,6.3,52,09/30/2017 10:00:00,09/30/2017 03:00:00,0,0,0,7.8,42.07823,-121.27869,101.8,0.0,0.0,,87,2259771403,0.0,86.5,5.63999986649,7.8,6.7,47.1,6.3,311,8.3,131.937754044,44.1178597147,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0284824920775,0.0172096,0.0156481509009
2017-09-30 04:00:00-07:00,3796,5.7,51,09/30/2017 11:00:00,09/30/2017 04:00:00,0,0,0,7.2,42.07823,-121.27869,101.8,0.0,0.0,,86,2259771403,0.0,86.5,4.92000007629,7.2,6.1,49.7,5.7,309,8.2,123.188919371,59.521380362,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0296967913732,0.0187752522727,0.0168568581081
2017-09-30 05:00:00-07:00,3797,5.0,47,09/30/2017 12:00:00,09/30/2017 05:00:00,0,0,0,6.6,42.07823,-121.27869,101.9,0.0,0.0,,85,2259771403,0.0,86.5,4.21999979019,6.6,5.5,51.6,5.0,305,8.1,113.049683564,72.0645513748,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0304709502641,0.0195176772727,0.0170395382883
2017-09-30 06:00:00-07:00,3798,5.3,51,09/30/2017 13:00:00,09/30/2017 06:00:00,0,0,0,7.1,42.07823,-121.27869,101.8,0.0,0.0,,86,2259771403,0.0,86.5,4.90000009537,7.1,6.1,55.1,5.3,307,9.3,102.201250156,82.9302754247,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0316050462148,0.0210378795455,0.0178253243243
2017-09-30 07:00:00-07:00,3799,5.4,67,09/30/2017 14:00:00,09/30/2017 07:00:00,0,0,0,7.3,42.07823,-121.27869,101.9,0.0,0.002,,84,2259771403,0.0,86.5,4.78000020981,7.3,6.1,56.9,5.4,307,10.1,91.0972547981,93.0738691778,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0221919022887,0.0831767659091,0.0168493490991
2017-09-30 08:00:00-07:00,3800,6.3,93,09/30/2017 15:00:00,09/30/2017 08:00:00,34,160,47,8.1,42.07823,-121.27869,101.9,0.0,0.005,,78,2259771403,0.0,86.6,4.57000017166,8.1,6.3,58.2,6.3,306,10.8,80.0991356725,103.29429696,20.1223227591,90.0,34,160,47,119.462784503,28.8280203852,27.5042615183,1,9,44,23.751729754,37.9103257568,6.13085585586
2017-09-30 09:00:00-07:00,3801,6.9,97,09/30/2017 16:00:00,09/30/2017 09:00:00,112,82,134,8.7,42.07823,-121.27869,101.9,0.0,0.007,,72,2259771403,0.0,86.6,3.86999988556,8.7,6.3,60.5,6.9,307,11.0,69.5803938316,114.368155457,60.0,90.0,112,82,134,179.904052054,44.4406572409,42.5399981365,1,9,44,153.506676937,170.648830807,116.385352851
2017-09-30 10:00:00-07:00,3802,7.6,87,09/30/2017 17:00:00,09/30/2017 10:00:00,189,141,249,9.2,42.07823,-121.27869,102.0,0.0,0.01,,66,2259771403,0.0,86.7,3.24000000954,9.2,6.3,61.7,7.6,306,11.0,60.0251727692,127.150916534,54.1095101026,90.0,189,141,249,300.800508056,75.0340273278,72.140450125,1,9,44,224.560656788,225.844047982,236.560445446
2017-09-30 11:00:00-07:00,3803,10.6,72,09/30/2017 18:00:00,09/30/2017 11:00:00,225,457,482,10.6,42.07823,-121.27869,102.0,0.0,0.013,,57,2259771403,0.0,86.7,2.46000003815,10.6,6.7,61.8,10.6,303,11.0,52.1327142843,142.540712822,38.0319877402,90.0,225,457,482,598.413135279,144.878610747,140.363800612,1,9,44,228.538644855,226.634904041,231.227032034
2017-09-30 12:00:00-07:00,3804,12.7,3,09/30/2017 19:00:00,09/30/2017 12:00:00,172,896,759,12.7,42.07823,-121.27869,101.9,0.0,0.015,,43,2259771403,0.0,86.6,0.620000004768,12.7,7.0,59.9,12.7,310,11.1,46.863549688,161.039913465,19.1246699719,90.0,172,896,759,830.638205978,192.700823335,187.630421193,1,9,44,220.351532668,218.279616161,219.749296795
2017-09-30 13:00:00-07:00,3805,14.0,0,09/30/2017 20:00:00,09/30/2017 13:00:00,78,989,772,14.0,42.07823,-121.27869,101.8,0.0,0.016,,34,2259771403,0.0,86.6,-1.37000000477,14.0,7.0,60.1,14.0,307,12.4,45.2066355042,181.784618893,1.79665813667,270.0,78,989,772,775.214723071,180.814400985,175.800187516,1,9,44,214.858247261,213.117330807,212.492387387
2017-09-30 14:00:00-07:00,3806,15.1,0,09/30/2017 21:00:00,09/30/2017 14:00:00,72,969,746,15.1,42.07823,-121.27869,101.6,0.0,0.016,,30,2259771403,0.0,86.5,-2.48000001907,15.1,7.2,60.6,15.1,298,14.1,47.5578435416,202.279689157,22.5181774287,270.0,72,969,746,790.441575138,183.52472332,178.476804327,1,9,44,213.431195227,212.747414143,208.876791793
2017-09-30 15:00:00-07:00,3807,15.4,0,09/30/2017 22:00:00,09/30/2017 15:00:00,95,870,654,15.4,42.07823,-121.27869,101.6,0.0,0.014,,28,2259771403,0.0,86.5,-2.91000008583,15.4,7.2,62.6,15.4,296,16.6,53.3708615287,220.236303372,40.9853364456,270.0,95,870,654,818.157809954,189.534017315,184.45996999,1,9,44,219.557347418,219.287224748,219.393465964
2017-09-30 16:00:00-07:00,3808,15.2,0,09/30/2017 23:00:00,09/30/2017 16:00:00,111,740,512,15.2,42.07823,-121.27869,101.6,0.0,0.012,,28,2259771403,0.0,86.5,-3.1099998951,15.2,7.1,64.0,15.2,295,17.8,61.6252452282,235.100459468,56.6323839541,270.0,111,740,512,817.128944993,189.767025554,184.705584607,1,9,44,228.747281397,227.491257575,228.237172171
2017-09-30 17:00:00-07:00,3809,14.3,1,10/01/2017 00:00:00,09/30/2017 17:00:00,110,553,332,14.3,42.07823,-121.27869,101.7,0.0,0.008,,30,2259771403,0.0,86.5,-3.0,14.3,6.7,65.3,14.3,295,18.0,71.4022378992,247.50345431,57.8833571463,270.0,110,553,332,700.914540168,166.160820985,161.317388223,1,9,44,220.503447769,213.616285355,221.33591091
2017-09-30 18:00:00-07:00,3810,13.0,2,10/01/2017 01:00:00,09/30/2017 18:00:00,90,182,133,13.0,42.07823,-121.27869,101.7,0.0,0.005,,37,2259771403,0.0,86.5,-1.20000004768,13.0,6.5,64.2,13.0,295,16.9,82.0483839634,258.350714961,15.6740441312,270.0,90,182,133,183.423190819,44.6391651935,42.6982458458,1,9,44,120.171264672,93.40375505,127.123836338
2017-09-30 19:00:00-07:00,3811,8.0,3,10/01/2017 02:00:00,09/30/2017 19:00:00,0,0,0,9.9,42.07823,-121.27869,101.8,0.0,0.001,,50,2259771403,0.0,86.6,-0.070000000298,9.9,5.4,69.4,8.0,300,13.4,93.1080542615,268.479083066,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,6.60508998371,3.22310858636,6.06627127252
2017-09-30 20:00:00-07:00,3812,6.3,31,10/01/2017 03:00:00,09/30/2017 20:00:00,0,0,0,8.3,42.07823,-121.27869,101.9,0.0,0.001,,61,2259771403,0.0,86.6,1.12000000477,8.3,5.0,65.8,6.3,298,11.7,104.219056981,278.658894455,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,-0.097663340669,0.0110631295455,0.0111186171171
2017-09-30 21:00:00-07:00,3813,5.9,81,10/01/2017 04:00:00,09/30/2017 21:00:00,0,0,0,7.8,42.07823,-121.27869,102.0,0.0,0.001,,67,2259771403,0.0,86.6,2.07999992371,7.8,5.1,67.7,5.9,299,10.6,115.015180918,289.706874958,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0243148481514,0.0128964659091,0.0133433423423
2017-09-30 22:00:00-07:00,3814,5.5,95,10/01/2017 05:00:00,09/30/2017 22:00:00,0,0,0,7.3,42.07823,-121.27869,102.0,0.0,0.001,,73,2259771403,0.0,86.7,2.73000001907,7.3,5.2,66.5,5.5,298,9.6,125.018157639,302.622869906,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0258822376761,0.0143661613636,0.0148298310811
2017-09-30 23:00:00-07:00,3815,5.3,95,10/01/2017 06:00:00,09/30/2017 23:00:00,0,0,0,7.0,42.07823,-121.27869,102.1,0.0,0.001,,77,2259771403,0.0,86.7,3.16000008583,7.0,5.1,65.0,5.3,296,8.7,133.494445071,318.636487297,0.0,0.0,0,0,0,0.0,0.0,0.0,1,9,44,0.0267204608275,0.0151464659091,0.0153178175676
2017-10-01 00:00:00-07:00,3816,5.1,96,10/01/2017 07:00:00,10/01/2017 00:00:00,0,0,0,6.9,42.07823,-121.27869,101.9,0.0,0.0,,81,2259771403,0.0,86.6,3.83999991417,6.9,5.4,70.6,5.1,289,9.0,139.324707404,338.738334359,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0278374427817,0.0160454568182,0.015518018018
2017-10-01 01:00:00-07:00,3817,4.3,91,10/01/2017 08:00:00,10/01/2017 01:00:00,0,0,0,6.2,42.07823,-121.27869,102.0,0.0,0.0,,85,2259771403,0.0,86.6,3.88000011444,6.2,5.1,71.6,4.3,294,9.1,141.21147072,2.08576106554,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0293114238556,0.0171464659091,0.0159159189189
2017-10-01 02:00:00-07:00,3818,3.6,91,10/01/2017 09:00:00,10/01/2017 02:00:00,0,0,0,5.6,42.07823,-121.27869,102.0,0.0,0.0,,87,2259771403,0.0,86.6,3.5,5.6,4.6,72.3,3.6,297,8.9,138.591050213,25.0817718605,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0284198943662,0.0166767681818,0.0173323310811
2017-10-01 03:00:00-07:00,3819,3.2,84,10/01/2017 10:00:00,10/01/2017 03:00:00,0,0,0,5.2,42.07823,-121.27869,102.1,0.0,0.0,,86,2259771403,0.0,86.6,3.05999994278,5.2,4.2,72.1,3.2,289,8.5,132.227102862,44.4824008075,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0292747464789,0.0176641409091,0.0186586599099
2017-10-01 04:00:00-07:00,3820,2.9,75,10/01/2017 11:00:00,10/01/2017 04:00:00,0,0,0,4.9,42.07823,-121.27869,102.1,0.0,0.0,,85,2259771403,0.0,86.6,2.6400001049,4.9,3.8,71.6,2.9,284,8.5,123.434275133,59.8934812085,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0306382042254,0.0197449477273,0.0191791824324
2017-10-01 05:00:00-07:00,3821,2.6,69,10/01/2017 12:00:00,10/01/2017 05:00:00,0,0,0,4.6,42.07823,-121.27869,102.1,0.0,0.0,,85,2259771403,0.0,86.6,2.27999997139,4.6,3.5,71.6,2.6,281,8.4,113.266219513,72.4252546709,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0317478481514,0.02102525,0.0188138130631
2017-10-01 06:00:00-07:00,3822,2.7,75,10/01/2017 13:00:00,10/01/2017 06:00:00,0,0,0,4.7,42.07823,-121.27869,102.1,0.0,0.0,,84,2259771403,0.0,86.6,2.21000003815,4.7,3.6,76.5,2.7,297,8.5,102.403179992,83.2789758197,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.032851134243,0.0213207068182,0.020277777027
2017-10-01 07:00:00-07:00,3823,3.6,87,10/01/2017 14:00:00,10/01/2017 07:00:00,0,0,0,5.3,42.07823,-121.27869,102.1,0.0,0.001,,79,2259771403,0.0,86.6,1.91999995708,5.3,3.7,74.6,3.6,293,7.7,91.2970756247,93.415842094,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0208969097711,0.0807045431818,0.0200925900901
2017-10-01 08:00:00-07:00,3824,4.2,92,10/01/2017 15:00:00,10/01/2017 08:00:00,28,148,40,5.9,42.07823,-121.27869,102.1,0.0,0.003,,74,2259771403,0.0,86.6,1.57000005245,5.9,3.9,71.3,4.2,288,8.0,80.3085559108,103.635336591,19.6707974306,90.0,28,148,40,104.394897846,25.1114752529,23.9422713975,2,10,45,23.7062803217,37.6553207068,4.30299799775
2017-10-01 09:00:00-07:00,3825,4.6,96,10/01/2017 16:00:00,10/01/2017 09:00:00,105,35,114,6.4,42.07823,-121.27869,102.1,0.00254,0.004,,68,2259771403,0.0,86.6,0.990000009537,6.4,3.9,71.2,4.6,302,8.7,69.8113490308,114.711072046,60.0,90.0,105,35,114,122.853007237,29.9118279384,28.5562017258,2,10,45,148.638448748,138.382588384,93.2060785788
2017-10-01 10:00:00-07:00,3826,5.1,94,10/01/2017 17:00:00,10/01/2017 10:00:00,194,11,199,6.9,42.07823,-121.27869,102.1,0.0,0.006,,64,2259771403,0.0,86.6,0.509999990463,6.9,4.0,71.0,5.1,306,9.3,60.2900828239,127.490123552,54.2780169945,90.0,194,11,199,174.76463753,43.4065630819,41.5557892207,2,10,45,73.7759560836,87.1637045477,135.256756755
2017-10-01 11:00:00-07:00,3827,5.7,93,10/01/2017 18:00:00,10/01/2017 11:00:00,266,80,311,7.5,42.07823,-121.27869,102.0,0.0,0.007,,60,2259771403,0.0,86.6,0.189999997616,7.5,4.2,71.3,5.7,312,9.9,52.4424001733,142.852444289,38.1440509896,90.0,266,80,311,313.812304814,78.7512163807,75.7691116928,2,10,45,187.090577562,201.943926768,177.418195696
2017-10-01 12:00:00-07:00,3828,6.1,84,10/01/2017 19:00:00,10/01/2017 12:00:00,296,252,460,8.1,42.07823,-121.27869,102.0,0.0,0.008,,55,2259771403,0.0,86.6,-0.569999992847,8.1,4.3,73.6,6.1,322,10.9,47.2204193782,161.27395234,19.1338830166,90.0,296,252,460,476.873962072,118.229131139,114.256355583,2,10,45,157.32334018,138.077224748,201.966664164
2017-10-01 13:00:00-07:00,3829,7.1,56,10/01/2017 20:00:00,10/01/2017 13:00:00,234,580,638,9.2,42.07823,-121.27869,101.9,0.0,0.01,,48,2259771403,0.0,86.6,-1.15999996662,9.2,4.7,73.0,7.1,321,13.5,45.5959734706,181.884729404,1.92328202369,270.0,234,580,638,640.125803012,155.366935107,150.738863959,2,10,45,113.837071596,108.178709598,158.703155655
2017-10-01 14:00:00-07:00,3830,10.4,12,10/01/2017 21:00:00,10/01/2017 14:00:00,135,866,734,10.4,42.07823,-121.27869,101.8,0.0,0.013,,42,2259771403,0.0,86.5,-2.01999998093,10.4,5.0,71.2,10.4,322,15.3,47.9523287166,202.236590956,22.7623721888,270.0,135,866,734,776.463639012,184.354184522,179.416267148,2,10,45,114.202889769,126.33805808,156.4007983
2017-10-01 15:00:00-07:00,3831,11.1,4,10/01/2017 22:00:00,10/01/2017 15:00:00,94,868,648,11.1,42.07823,-121.27869,101.7,0.0,0.012,,37,2259771403,0.0,86.5,-3.02999997139,11.1,5.0,72.3,11.1,320,16.5,53.749448736,220.093064021,41.2938004266,270.0,94,868,648,812.846010684,191.693971991,186.706123947,2,10,45,158.445857295,140.918280305,162.740523023
2017-10-01 16:00:00-07:00,3832,11.3,1,10/01/2017 23:00:00,10/01/2017 16:00:00,108,752,511,11.3,42.07823,-121.27869,101.7,0.0,0.01,,34,2259771403,0.0,86.4,-3.82999992371,11.3,4.9,72.0,11.3,319,17.2,61.9814942838,234.905038624,56.9616805854,270.0,108,752,511,823.691547872,193.950072776,188.95230336,2,10,45,132.989247359,142.582007577,76.1201801802
2017-10-01 17:00:00-07:00,3833,10.8,9,10/02/2017 00:00:00,10/01/2017 17:00:00,108,551,327,10.8,42.07823,-121.27869,101.6,0.0,0.008,,34,2259771403,0.0,86.4,-4.34000015259,10.8,4.5,70.5,10.8,319,17.0,71.7391171458,247.284732422,54.5360671896,270.0,108,551,327,685.982067557,165.040892172,160.279457546,2,10,45,149.296261248,153.522361111,74.9389389392
2017-10-01 18:00:00-07:00,3834,7.5,9,10/02/2017 01:00:00,10/01/2017 18:00:00,84,172,124,9.6,42.07823,-121.27869,101.7,0.0,0.004,,43,2259771403,0.0,86.4,-2.41000008583,9.6,4.5,74.3,7.5,326,15.0,82.37243914,258.12165954,14.9994521305,270.0,84,172,124,168.182059309,41.3065806264,39.5121802906,2,10,45,123.391967919,108.30625505,119.905665667
2017-10-01 19:00:00-07:00,3835,4.6,0,10/02/2017 02:00:00,10/01/2017 19:00:00,0,0,0,6.8,42.07823,-121.27869,101.8,0.0,0.001,,52,2259771403,0.0,86.4,-2.16000008583,6.8,3.0,75.6,4.6,319,11.4,93.4268339861,268.24447509,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,12.9918280524,5.48487373864,10.1148999009
2017-10-01 20:00:00-07:00,3836,3.4,0,10/02/2017 03:00:00,10/01/2017 20:00:00,0,0,0,5.9,42.07823,-121.27869,101.9,0.0,0.001,,57,2259771403,0.0,86.5,-1.96000003815,5.9,2.5,73.3,3.4,317,11.6,104.540513492,278.420970375,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,-0.113548025088,0.0117853545455,0.0132932927928
2017-10-01 21:00:00-07:00,3837,2.3,3,10/02/2017 04:00:00,10/01/2017 21:00:00,0,0,0,4.7,42.07823,-121.27869,102.0,0.0,0.001,,63,2259771403,0.0,86.5,-1.65999996662,4.7,2.0,74.2,2.3,317,9.9,115.347692417,289.470249216,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0256049498239,0.0138232295455,0.0164289279279
2017-10-01 22:00:00-07:00,3838,1.1,0,10/02/2017 05:00:00,10/01/2017 22:00:00,0,0,0,3.4,42.07823,-121.27869,102.0,0.0,0.001,,72,2259771403,0.0,86.5,-1.23000001907,3.4,1.4,73.0,1.1,315,8.5,125.370040765,302.402044392,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0272173314261,0.0153535340909,0.0170320315315
2017-10-01 23:00:00-07:00,3839,0.0,1,10/02/2017 06:00:00,10/01/2017 23:00:00,0,0,0,2.1,42.07823,-121.27869,102.1,0.0,0.0,,80,2259771403,0.0,86.5,-0.879999995232,2.1,0.8,70.0,0.0,312,7.3,133.870912875,318.469244067,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,45,0.0287411976232,0.0162828295455,0.0183158153153
2017-10-02 00:00:00-07:00,3840,-0.7,0,10/02/2017 07:00:00,10/02/2017 00:00:00,0,0,0,1.4,42.07823,-121.27869,102.1,0.0,0.0,,87,2259771403,0.0,86.5,-0.519999980927,1.4,0.6,74.2,-0.7,332,7.1,139.71912855,338.695952976,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0285343309859,0.0167752522727,0.0175825833333
2017-10-02 01:00:00-07:00,3841,-1.6,0,10/02/2017 08:00:00,10/02/2017 01:00:00,0,0,0,0.7,42.07823,-121.27869,102.2,0.0,0.0,,91,2259771403,0.0,86.5,-0.649999976158,0.7,0.1,70.0,-1.6,341,7.2,141.596260663,2.2311979051,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0305707147887,0.0196893954545,0.0190290292793
2017-10-02 02:00:00-07:00,3842,-2.2,0,10/02/2017 09:00:00,10/02/2017 02:00:00,0,0,0,-0.1,42.07823,-121.27869,102.2,0.0,0.0,,94,2259771403,0.0,86.5,-0.990000009537,-0.1,-0.4,65.8,-2.2,341,6.3,138.932918794,25.3828576159,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0322505867077,0.0209797977273,0.0203253243243
2017-10-02 03:00:00-07:00,3843,-2.8,0,10/02/2017 10:00:00,10/02/2017 03:00:00,0,0,0,-0.6,42.07823,-121.27869,102.1,0.0,0.0,,95,2259771403,0.0,86.4,-1.30999994278,-0.6,-0.9,64.5,-2.8,336,6.2,132.515399117,44.8484158477,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.032344971831,0.0208308090909,0.0209259256757
2017-10-02 04:00:00-07:00,3844,-3.2,0,10/02/2017 11:00:00,10/02/2017 04:00:00,0,0,0,-1.0,42.07823,-121.27869,102.2,0.0,0.0,,97,2259771403,0.0,86.4,-1.53999996185,-1.0,-1.2,63.0,-3.2,332,6.0,123.678830733,60.2660571807,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0317703446303,0.0208888886364,0.0213838828829
2017-10-02 05:00:00-07:00,3845,-3.5,0,10/02/2017 12:00:00,10/02/2017 05:00:00,0,0,0,-1.4,42.07823,-121.27869,102.2,0.0,0.0,,98,2259771403,0.0,86.5,-1.76999998093,-1.4,-1.5,63.2,-3.5,332,5.7,113.482364132,72.7856807669,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0327190924296,0.0221313113636,0.0220295292793
2017-10-02 06:00:00-07:00,3846,-3.4,8,10/02/2017 13:00:00,10/02/2017 06:00:00,0,0,0,-1.5,42.07823,-121.27869,102.1,0.0,0.0,,98,2259771403,0.0,86.4,-1.82000005245,-1.5,-1.7,68.8,-3.4,349,5.2,102.605154699,83.6268685486,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0349569634683,0.0239419204545,0.0235760765766
2017-10-02 07:00:00-07:00,3847,-2.1,10,10/02/2017 14:00:00,10/02/2017 07:00:00,0,0,0,-2.1,42.07823,-121.27869,102.1,0.0,0.001,,99,2259771403,0.0,86.4,-2.31999993324,-2.1,-2.2,67.7,-2.1,1,4.6,91.4973472139,93.7565494965,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,0.0303252147887,0.0698080818182,0.0249399391892
2017-10-02 08:00:00-07:00,3848,1.3,15,10/02/2017 15:00:00,10/02/2017 08:00:00,80,269,100,1.3,42.07823,-121.27869,102.1,0.0,0.004,,82,2259771403,0.0,86.4,-1.51999998093,1.3,0.1,62.8,1.3,344,4.2,80.5187699559,103.974592725,19.2206227494,90.0,80,269,100,234.81584471,60.0773986048,57.7159779882,2,10,46,21.1742678996,33.9945833341,3.95433933784
2017-10-02 09:00:00-07:00,3849,3.0,21,10/02/2017 16:00:00,10/02/2017 09:00:00,109,743,300,4.4,42.07823,-121.27869,102.0,0.0,0.006,,62,2259771403,0.0,86.4,-2.29999995232,4.4,1.6,60.2,3.0,338,6.0,70.0433335035,115.051511998,60.0,90.0,109,743,300,888.684087966,209.362681336,204.384578903,2,10,46,152.239199433,169.944060605,100.570635635
2017-10-02 10:00:00-07:00,3850,5.6,30,10/02/2017 17:00:00,10/02/2017 10:00:00,78,896,455,6.5,42.07823,-121.27869,101.9,0.0,0.009,,50,2259771403,0.0,86.4,-3.1099998951,6.5,2.5,57.5,5.6,347,5.7,60.5560635012,127.825922959,54.4487085054,90.0,78,896,455,890.624272678,207.911004077,202.887795732,2,10,46,166.285995695,150.859732323,226.426839338
2017-10-02 11:00:00-07:00,3851,8.3,18,10/02/2017 18:00:00,10/02/2017 11:00:00,126,959,657,8.8,42.07823,-121.27869,101.7,0.0,0.012,,39,2259771403,0.0,86.3,-4.15999984741,8.8,3.5,55.4,8.3,358,5.4,52.7528721906,143.159793921,38.2584924891,90.0,126,959,657,903.058618808,208.316863098,203.238312854,2,10,46,217.433204715,225.975343436,228.242697696
2017-10-02 12:00:00-07:00,3852,10.0,11,10/02/2017 19:00:00,10/02/2017 12:00:00,90,989,730,10.0,42.07823,-121.27869,101.6,0.0,0.013,,34,2259771403,0.0,86.3,-5.19999980927,10.0,3.9,57.2,10.0,13,6.1,47.5774131721,161.503418017,19.1447536509,90.0,90,989,730,804.41660994,188.093765398,183.070190925,2,10,46,185.582883412,193.580578284,217.763165667
2017-10-02 13:00:00-07:00,3853,10.7,22,10/02/2017 20:00:00,10/02/2017 13:00:00,106,909,734,10.7,42.07823,-121.27869,101.5,0.0,0.013,,30,2259771403,0.0,86.3,-6.11999988556,10.7,4.0,55.2,10.7,19,7.3,45.9846947417,181.981764511,2.049796572,270.0,106,909,734,738.116166756,174.289157199,169.370077632,2,10,46,213.230864632,190.443886361,225.95485986
2017-10-02 14:00:00-07:00,3854,10.8,46,10/02/2017 21:00:00,10/02/2017 14:00:00,145,789,687,10.8,42.07823,-121.27869,101.5,0.0,0.011,,29,2259771403,0.0,86.2,-6.51999998093,10.8,4.0,53.1,10.8,23,8.6,48.345822542,202.192632513,23.007476059,270.0,145,789,687,726.364545705,172.055454579,167.165845207,2,10,46,134.654310935,153.278727273,174.499904903
2017-10-02 15:00:00-07:00,3855,10.5,55,10/02/2017 22:00:00,10/02/2017 15:00:00,185,641,590,10.5,42.07823,-121.27869,101.4,0.0,0.009,,29,2259771403,0.0,86.2,-6.78999996185,10.5,3.8,53.7,10.5,29,10.8,54.1269949919,219.950212614,41.6030524164,270.0,185,641,590,722.89514264,172.001877575,167.13499582,2,10,46,102.707251076,76.6933383864,197.147382383
2017-10-02 16:00:00-07:00,3856,10.3,88,10/02/2017 23:00:00,10/02/2017 16:00:00,221,338,400,10.3,42.07823,-121.27869,101.4,0.0,0.007,,29,2259771403,0.0,86.1,-6.78999996185,10.3,3.7,54.0,10.3,33,12.7,62.3366926451,234.71021831,57.291157361,270.0,221,338,400,542.774041392,132.676958472,128.385725556,2,10,46,100.019993154,90.483257575,116.655958459
2017-10-02 17:00:00-07:00,3857,7.7,89,10/03/2017 00:00:00,10/02/2017 17:00:00,170,147,228,9.7,42.07823,-121.27869,101.4,0.0,0.006,,31,2259771403,0.0,86.2,-6.63000011444,9.7,3.4,54.5,7.7,38,14.2,72.0748575185,247.066361916,51.8794440579,270.0,170,147,228,315.159771682,78.5852571025,75.5871776431,2,10,46,38.4691348781,38.7938156545,111.598838838
2017-10-02 18:00:00-07:00,3858,6.3,65,10/03/2017 01:00:00,10/02/2017 18:00:00,86,48,98,8.6,42.07823,-121.27869,101.4,0.0,0.004,,34,2259771403,0.0,86.2,-6.46999979019,8.6,2.8,52.2,6.3,50,14.1,82.695196799,257.892559584,14.3332113459,270.0,86,48,98,108.145611073,25.8318595265,24.6218093858,2,10,46,47.2912588024,44.12197475,30.6340940946
2017-10-02 19:00:00-07:00,3859,3.5,48,10/03/2017 02:00:00,10/02/2017 19:00:00,0,0,0,6.3,42.07823,-121.27869,101.5,0.0,0.002,,42,2259771403,0.0,86.2,-5.69999980927,6.3,1.8,58.0,3.5,44,14.2,93.7441239825,268.009355921,0.0,0.0,0,0,0,0.0,0.0,0.0,2,10,46,6.84755526232,4.37431565682,3.0735985991
